1	549
1	682
1	765
1	803
1	815
1	824
1	921
2	319
2	607
2	614
2	697
2	716
2	725
2	787
3	328
3	580
3	755
3	953
3	962
3	983
3	993
4	58
4	115
4	395
4	481
4	707
4	971
4	999
5	258
5	352
5	502
5	748
5	794
5	957
5	992
6	291
6	352
6	779
6	821
6	840
6	912
6	974
7	291
7	619
7	713
7	844
7	850
7	934
7	978
8	579
8	700
8	762
8	917
8	952
8	966
8	977
9	249
9	516
9	689
9	859
9	866
9	911
9	984
10	23
10	321
10	630
10	780
10	807
10	921
10	946
11	67
11	278
11	549
11	576
11	585
11	931
11	994
12	272
12	469
12	741
12	840
12	926
12	936
12	974
13	144
13	237
13	614
13	712
13	766
13	819
13	914
14	469
14	581
14	664
14	809
14	907
14	909
14	993
15	205
15	263
15	274
15	405
15	463
15	637
15	869
16	376
16	389
16	536
16	629
16	704
16	880
16	991
17	125
17	275
17	734
17	759
17	818
17	821
17	983
18	402
18	789
18	898
18	956
18	982
18	993
18	998
19	191
19	420
19	487
19	763
19	894
19	957
19	987
20	625
20	694
20	786
20	792
20	929
20	946
20	967
21	122
21	169
21	270
21	350
21	825
21	878
21	992
22	258
22	407
22	583
22	823
22	933
22	963
22	964
23	10
23	97
23	418
23	793
23	816
23	926
23	971
24	557
24	590
24	633
24	801
24	983
24	984
24	993
25	445
25	449
25	497
25	629
25	732
25	762
25	973
26	159
26	440
26	443
26	716
26	871
26	874
26	1000
27	33
27	74
27	187
27	643
27	741
27	749
27	784
28	192
28	341
28	826
28	922
28	924
28	941
28	983
29	373
29	687
29	790
29	848
29	891
29	906
29	939
30	313
30	566
30	583
30	668
30	927
30	938
30	985
31	342
31	717
31	775
31	946
31	966
31	969
31	987
32	63
32	282
32	574
32	680
32	805
32	862
32	979
33	27
33	763
33	827
33	839
33	846
33	928
33	939
34	578
34	587
34	806
34	818
34	836
34	875
34	952
35	133
35	178
35	262
35	499
35	603
35	938
35	959
36	163
36	276
36	508
36	616
36	761
36	934
36	997
37	217
37	266
37	371
37	598
37	711
37	813
37	909
38	67
38	255
38	588
38	817
38	825
38	944
38	970
39	235
39	571
39	817
39	834
39	925
39	961
39	978
40	547
40	677
40	836
40	899
40	904
40	955
40	996
41	407
41	529
41	577
41	779
41	810
41	900
41	982
42	518
42	698
42	715
42	771
42	845
42	846
42	970
43	292
43	841
43	912
43	917
43	924
43	931
43	952
44	313
44	510
44	606
44	609
44	872
44	936
44	997
45	56
45	210
45	231
45	568
45	673
45	714
45	961
46	59
46	321
46	334
46	588
46	734
46	944
46	968
47	264
47	471
47	549
47	650
47	769
47	921
47	985
48	171
48	533
48	575
48	930
48	968
48	982
48	990
49	470
49	493
49	861
49	878
49	901
49	932
49	945
50	91
50	323
50	454
50	482
50	509
50	919
50	998
51	182
51	225
51	825
51	882
51	934
51	953
51	984
52	313
52	607
52	863
52	892
52	965
52	984
52	996
53	462
53	626
53	726
53	778
53	847
53	898
53	928
54	146
54	282
54	550
54	618
54	881
54	932
54	965
55	272
55	281
55	497
55	640
55	893
55	925
55	988
56	45
56	340
56	719
56	818
56	875
56	949
56	975
57	180
57	591
57	625
57	737
57	822
57	829
57	937
58	4
58	548
58	671
58	860
58	906
58	963
58	998
59	46
59	272
59	288
59	443
59	481
59	776
59	914
60	369
60	379
60	714
60	757
60	817
60	937
60	990
61	657
61	697
61	774
61	824
61	849
61	875
61	960
62	847
62	850
62	869
62	893
62	912
62	952
62	988
63	32
63	67
63	788
63	792
63	868
63	947
63	980
64	546
64	702
64	855
64	868
64	874
64	898
64	934
65	79
65	361
65	362
65	377
65	673
65	674
65	754
66	160
66	286
66	310
66	337
66	361
66	843
66	987
67	11
67	38
67	63
67	673
67	711
67	910
67	968
68	684
68	850
68	894
68	931
68	954
68	969
68	970
69	314
69	869
69	888
69	906
69	917
69	952
69	955
70	148
70	170
70	617
70	655
70	688
70	755
70	876
71	539
71	690
71	770
71	827
71	920
71	968
71	994
72	569
72	734
72	869
72	883
72	911
72	952
72	964
73	96
73	222
73	280
73	664
73	861
73	955
73	966
74	27
74	277
74	327
74	462
74	694
74	706
74	942
75	485
75	489
75	621
75	651
75	775
75	910
75	976
76	696
76	722
76	809
76	842
76	873
76	884
76	895
77	354
77	755
77	830
77	841
77	912
77	952
77	978
78	225
78	567
78	666
78	721
78	893
78	960
78	980
79	65
79	511
79	567
79	681
79	754
79	790
79	970
80	366
80	530
80	787
80	789
80	873
80	961
80	996
81	346
81	499
81	774
81	825
81	893
81	899
81	925
82	551
82	700
82	750
82	801
82	936
82	977
82	988
83	630
83	722
83	734
83	904
83	913
83	932
83	972
84	146
84	446
84	676
84	904
84	924
84	939
84	942
85	521
85	662
85	723
85	820
85	937
85	988
85	999
86	456
86	593
86	698
86	834
86	844
86	857
86	980
87	493
87	618
87	881
87	932
87	937
87	963
87	971
88	287
88	385
88	388
88	552
88	785
88	954
88	974
89	102
89	272
89	412
89	823
89	875
89	982
89	991
90	116
90	362
90	568
90	635
90	916
90	966
90	997
91	50
91	185
91	263
91	319
91	776
91	824
91	974
92	574
92	599
92	610
92	825
92	840
92	966
92	997
93	284
93	382
93	614
93	722
93	825
93	910
93	952
94	280
94	519
94	708
94	769
94	865
94	877
94	951
95	165
95	222
95	442
95	657
95	898
95	919
95	976
96	73
96	142
96	151
96	432
96	652
96	703
96	1000
97	23
97	326
97	603
97	782
97	816
97	970
97	999
98	232
98	523
98	704
98	739
98	948
98	966
98	1000
99	144
99	416
99	902
99	905
99	917
99	950
99	985
100	292
100	547
100	553
100	648
100	842
100	923
100	979
101	516
101	549
101	730
101	763
101	788
101	823
101	895
102	89
102	245
102	416
102	575
102	579
102	674
102	995
103	105
103	394
103	578
103	771
103	874
103	907
103	909
104	199
104	468
104	581
104	628
104	711
104	822
104	984
105	103
105	576
105	746
105	916
105	937
105	992
105	995
106	158
106	283
106	679
106	767
106	821
106	860
106	995
107	667
107	688
107	693
107	712
107	756
107	864
107	971
108	265
108	712
108	805
108	838
108	867
108	974
108	990
109	145
109	374
109	669
109	790
109	881
109	940
109	989
110	173
110	358
110	370
110	623
110	752
110	970
110	992
111	309
111	387
111	390
111	576
111	585
111	931
111	994
112	182
112	257
112	512
112	526
112	687
112	859
112	970
113	467
113	608
113	766
113	872
113	899
113	946
113	987
114	207
114	317
114	578
114	786
114	907
114	950
114	980
115	4
115	580
115	597
115	738
115	844
115	922
115	937
116	90
116	380
116	533
116	657
116	799
116	973
116	987
117	275
117	321
117	636
117	829
117	844
117	879
117	894
118	784
118	817
118	894
118	929
118	932
118	957
118	986
119	385
119	506
119	801
119	896
119	920
119	945
119	993
120	675
120	740
120	793
120	825
120	858
120	924
120	941
121	158
121	418
121	730
121	884
121	895
121	915
121	994
122	21
122	330
122	377
122	443
122	635
122	870
122	995
123	348
123	655
123	714
123	830
123	850
123	930
123	960
124	282
124	513
124	724
124	768
124	848
124	867
124	935
125	17
125	559
125	726
125	728
125	865
125	915
125	970
126	259
126	389
126	549
126	669
126	890
126	898
126	945
126	972
127	189
127	209
127	538
127	777
127	894
127	946
127	969
127	987
128	183
128	651
128	667
128	856
128	870
128	874
128	880
128	950
129	300
129	550
129	654
129	684
129	767
129	952
129	971
129	995
130	139
130	253
130	537
130	592
130	654
130	730
130	877
130	889
131	265
131	340
131	540
131	705
131	768
131	838
131	871
131	980
132	689
132	804
132	806
132	813
132	878
132	910
132	954
132	961
133	35
133	486
133	500
133	505
133	564
133	663
133	761
133	974
134	319
134	322
134	494
134	514
134	936
134	954
134	981
134	989
135	239
135	265
135	330
135	756
135	860
135	895
135	900
135	920
136	249
136	542
136	844
136	850
136	879
136	935
136	964
136	967
137	179
137	442
137	538
137	909
137	911
137	925
137	932
137	952
138	508
138	811
138	824
138	874
138	927
138	928
138	976
138	996
139	130
139	399
139	523
139	731
139	753
139	842
139	966
139	997
140	325
140	336
140	461
140	608
140	773
140	865
140	881
140	959
141	539
141	631
141	663
141	710
141	770
141	797
141	977
141	999
142	96
142	677
142	791
142	875
142	941
142	960
142	964
142	997
143	314
143	717
143	752
143	812
143	888
143	978
143	981
143	989
144	13
144	99
144	406
144	492
144	681
144	823
144	850
144	851
145	109
145	406
145	489
145	647
145	719
145	861
145	881
145	981
146	54
146	84
146	292
146	645
146	729
146	743
146	778
146	937
147	219
147	278
147	427
147	690
147	742
147	770
147	783
147	982
148	70
148	272
148	628
148	809
148	837
148	860
148	888
148	900
149	281
149	328
149	571
149	644
149	696
149	796
149	933
149	970
150	530
150	698
150	844
150	911
150	950
150	973
150	974
150	987
151	96
151	467
151	618
151	707
151	803
151	859
151	963
151	981
152	332
152	362
152	632
152	676
152	830
152	851
152	867
152	910
153	162
153	481
153	513
153	531
153	542
153	566
153	601
153	711
154	279
154	385
154	450
154	702
154	713
154	744
154	854
154	908
155	288
155	409
155	438
155	450
155	693
155	796
155	879
155	906
156	334
156	930
156	954
156	959
156	966
156	975
156	988
156	997
157	418
157	560
157	749
157	768
157	781
157	808
157	867
157	963
158	106
158	121
158	786
158	857
158	909
158	913
158	949
158	995
159	26
159	215
159	319
159	458
159	512
159	626
159	732
159	903
160	66
160	191
160	288
160	779
160	824
160	893
160	952
160	969
161	165
161	296
161	429
161	712
161	745
161	858
161	971
161	999
162	153
162	228
162	316
162	341
162	624
162	849
162	919
162	999
163	36
163	222
163	697
163	742
163	747
163	871
163	888
163	992
164	298
164	606
164	834
164	863
164	962
164	966
164	992
164	993
165	95
165	161
165	260
165	355
165	642
165	664
165	954
165	969
166	390
166	598
166	617
166	703
166	749
166	926
166	932
166	950
167	467
167	568
167	683
167	749
