1	3773
1	4832
1	4858
1	4966
2	2619
2	3771
2	3932
2	4358
3	65
3	4539
3	4928
3	4990
4	2766
4	3023
4	3665
4	3718
5	1600
5	2891
5	4508
5	4939
6	1699
6	4009
6	4298
6	4843
7	3172
7	3262
7	4361
7	4843
8	2993
8	3908
8	4597
8	4703
9	3590
9	4621
9	4660
9	4690
10	775
10	4590
10	4602
10	4630
11	412
11	4462
11	4715
11	4752
12	1199
12	3569
12	3941
12	4616
13	3918
13	4209
13	4744
13	4762
14	2079
14	3750
14	4724
14	4859
15	975
15	1046
15	1139
15	1302
16	1984
16	3484
16	4906
16	4996
17	901
17	4131
17	4849
17	4998
18	743
18	4464
18	4561
18	4635
19	1408
19	3499
19	4130
19	4727
20	2156
20	3970
20	4454
20	4809
21	1840
21	4869
21	4994
21	4995
22	658
22	3282
22	4399
22	4784
23	2666
23	3290
23	3499
23	4617
24	1240
24	1602
24	3844
24	4852
25	2204
25	3057
25	4031
25	4904
26	2212
26	4285
26	4600
26	4895
27	2876
27	3351
27	4559
27	4825
28	1811
28	2694
28	4808
28	4883
29	2907
29	3935
29	4649
29	4902
30	2550
30	4072
30	4558
30	4617
31	4429
31	4824
31	4831
31	4964
32	2724
32	3765
32	4648
32	4974
33	260
33	3898
33	4474
33	4532
34	4352
34	4912
34	4955
34	4990
35	3191
35	3613
35	4599
35	4902
36	2357
36	3323
36	4112
36	4426
37	837
37	3812
37	4610
37	4781
38	262
38	4132
38	4739
38	4740
39	2638
39	4804
39	4934
39	4950
40	2628
40	4627
40	4836
40	4917
41	2762
41	3453
41	4619
41	4774
42	2547
42	3710
42	4542
42	4971
43	875
43	1735
43	2317
43	4707
44	680
44	3373
44	4280
44	4795
45	2368
45	2519
45	4070
45	4789
46	4287
46	4531
46	4641
46	4756
47	4007
47	4274
47	4586
47	4928
48	405
48	1997
48	2271
48	4980
49	2963
49	3941
49	4144
49	4616
50	2495
50	4189
50	4856
50	4979
51	4437
51	4530
51	4582
51	4720
52	2296
52	3101
52	3163
52	4891
53	293
53	598
53	2016
53	2442
54	3037
54	4773
54	4862
54	4914
55	1970
55	2177
55	2510
55	4861
56	547
56	693
56	4903
56	4945
57	3920
57	4388
57	4731
57	4961
58	531
58	1009
58	3783
58	4795
59	2149
59	3727
59	4816
59	4934
60	3539
60	3639
60	4994
60	4995
61	2169
61	4745
61	4897
61	4938
62	3396
62	4104
62	4883
62	4985
63	352
63	3753
63	3970
63	4964
64	4292
64	4409
64	4488
64	4797
65	3
65	725
65	885
65	4382
66	2790
66	3301
66	3499
66	3666
67	2344
67	3233
67	4876
67	4880
68	1584
68	2297
68	3403
68	3724
69	1726
69	3608
69	4556
69	4628
70	700
70	1687
70	1820
70	3307
71	1237
71	1819
71	3918
71	4762
72	166
72	1230
72	1787
72	4267
73	3864
73	4405
73	4877
73	4923
74	1852
74	2163
74	4485
74	4523
75	2227
75	3688
75	4267
75	4969
76	2122
76	3307
76	4324
76	4988
77	4252
77	4303
77	4381
77	4887
78	2752
78	3822
78	4233
78	4846
79	4832
79	4858
79	4859
79	4966
80	135
80	2982
80	4515
80	4616
81	1198
81	1855
81	3151
81	4883
82	3978
82	4507
82	4800
82	4974
83	2774
83	3643
83	4422
83	4877
84	3573
84	3991
84	4663
84	4999
85	1851
85	2843
85	4048
85	4520
86	2530
86	3516
86	4186
86	4769
87	2582
87	4201
87	4811
87	4982
88	2191
88	4592
88	4828
88	4934
89	119
89	606
89	4730
89	4734
90	3207
90	3596
90	4435
90	4608
91	318
91	4642
91	4835
91	4888
92	862
92	1475
92	3790
92	4949
93	2001
93	4149
93	4548
93	4953
94	2049
94	4621
94	4693
94	4865
95	1390
95	2323
95	3343
95	4616
96	1034
96	2499
96	4079
96	4651
97	3650
97	3857
97	4682
97	4722
98	2997
98	4251
98	4798
98	4833
99	828
99	4556
99	4628
99	4944
100	1954
100	3480
100	4069
100	4986
101	3401
101	3801
101	3802
101	4986
102	1804
102	4578
102	4668
102	4975
103	1543
103	1759
103	3482
103	4583
104	3797
104	3913
104	4013
104	4778
105	3235
105	4357
105	4601
105	4889
106	4517
106	4932
106	4987
106	4996
107	585
107	4865
107	4931
107	4987
108	3088
108	3593
108	4894
108	4899
109	2689
109	3767
109	4798
109	4875
110	4413
110	4742
110	4864
110	4887
111	1082
111	2815
111	3937
111	4992
112	1435
112	4495
112	4802
112	4947
113	3664
113	4222
113	4741
113	4836
114	195
114	3239
114	3355
114	3951
115	3375
115	4710
115	4716
115	4723
116	1662
116	4682
116	4952
116	4989
117	1766
117	4546
117	4829
117	4838
118	2472
118	4878
118	4994
118	4995
119	89
119	334
119	3998
119	4897
120	844
120	2477
120	4270
120	4548
121	1453
121	1857
121	1902
121	4652
122	3889
122	3957
122	4231
122	4863
123	164
123	3730
123	4408
123	4456
124	1647
124	4172
124	4185
124	4670
125	1769
125	4634
125	4870
125	4921
126	3689
126	3722
126	3857
126	4019
127	4597
127	4602
127	4630
127	4978
128	2632
128	2670
128	3680
128	4635
129	1951
129	2918
129	3377
129	4791
130	2718
130	4706
130	4804
130	4952
131	2543
131	4086
131	4160
131	4937
132	3104
132	4041
132	4757
132	4999
133	3060
133	4733
133	4971
133	4997
134	411
134	3885
134	4113
134	4515
135	80
135	4162
135	4491
135	4850
136	2971
136	4140
136	4257
136	4368
137	362
137	3669
137	3723
137	4703
138	1511
138	3789
138	4924
138	4956
139	1621
139	4483
139	4692
139	4988
140	465
140	3259
140	4051
140	4896
141	1680
141	4265
141	4348
141	4930
142	1890
142	4288
142	4535
142	4620
143	1152
143	4428
143	4783
143	4919
144	1415
144	4579
144	4943
144	4961
145	2902
145	4632
145	4821
145	4874
146	1289
146	3920
146	4839
146	4895
147	3301
147	4806
147	4842
147	4877
148	3421
148	3952
148	4039
148	4713
149	462
149	3052
149	3991
149	4700
150	4109
150	4526
150	4908
150	4943
151	3367
151	4610
151	4728
151	4905
152	2457
152	4185
152	4729
152	4749
153	1604
153	3563
153	3663
153	4899
154	924
154	2054
154	4109
154	4751
155	211
155	638
155	1074
155	3937
156	321
156	2409
156	4629
156	4911
157	730
157	2521
157	4147
157	4329
158	2756
158	3092
158	4890
158	4996
159	693
159	3312
159	3679
159	3700
160	2556
160	4743
160	4754
160	4916
161	4038
161	4355
161	4715
161	4752
162	2495
162	3522
162	4979
162	4984
163	3323
163	3936
163	4011
163	4815
164	123
164	1032
164	3094
164	4855
165	4391
165	4693
165	4824
165	4833
166	72
166	4432
166	4717
166	4961
167	4289
167	4570
167	4625
167	4677
168	1384
168	4615
168	4670
168	4801
169	3009
169	3473
169	3916
169	4770
170	2083
170	4902
170	4942
170	4975
171	3198
171	4067
171	4914
